,Total Life Cycle H2 Production (tonnes-H2/MW),Total Scope 2 (Combustion) GHG Emissions (tonnes-CO2e/MW),Total Scope 3 (Production) GHG Emissions (tonnes-CO2e/MW),Total Life Cycle Emissions (tonnes-CO2e/MW),Annaul Average Grid Emission Intensity (kg-CO2/MWh),SMR Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR Total GHG Emissions (kg-CO2e/MT steel),SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Total GHG Emissions (kg-CO2e/MT steel),ATR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia ATR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel ATR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Total GHG Emissions (kg-CO2e/MT steel),Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Total GHG Emissions (kg-CO2e/kg-H2),Ammonia Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Total GHG Emissions (kg-CO2e/kg-NH3),Steel Electrolysis Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Total GHG Emissions (kg-CO2e/MT steel),Site,Year,Turbine Size,Electrolysis case,Electrolysis cost case,Policy Option,Grid case,Renewables case,Wind model,Degradation modeled?,Stack optimized?,NPC string,Num pem clusters,Storage string,Storage multiplier
108,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2022,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
109,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8016482876167607,0.30504960260338443,0,1.1066978902201448,0.2224241893195236,0.0006593666636986303,0.463,0.6860835559832225,856.0602631567045,5.9570367547945215,213.95,1075.9672999114987,MS,2022,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
110,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2022,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
111,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2022,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
112,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8016482876167607,0.30504960260338443,0,1.1066978902201448,0.2224241893195236,0.0006593666636986303,0.463,0.6860835559832225,856.0602631567045,5.9570367547945215,213.95,1075.9672999114987,MS,2022,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
113,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2022,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
114,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2022,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
115,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8814952024685592,0.31876858384827217,0,1.2002637863168304,0.24113736853886086,0.0006593666636986303,0.463,0.7047967352025597,862.2318696632426,5.9570367547945215,213.95,1082.1389064180366,MS,2022,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
116,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2022,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
117,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2025,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
118,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8016482876167607,0.30504960260338443,0,1.1066978902201448,0.2224241893195236,0.0006593666636986303,0.463,0.6860835559832225,856.0602631567045,5.9570367547945215,213.95,1075.9672999114987,MS,2025,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
119,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2025,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
120,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2025,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
121,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8016482876167607,0.30504960260338443,0,1.1066978902201448,0.2224241893195236,0.0006593666636986303,0.463,0.6860835559832225,856.0602631567045,5.9570367547945215,213.95,1075.9672999114987,MS,2025,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
122,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2025,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
123,73288932.07856058,0.0,0.0,0.0,0.0,2.120409553433155,0.0017323262100456622,7.792144555555557,9.914286435198752,1.983941898315246,0.0006593666636986303,0.463,2.447601264978945,1437.0171597240408,5.9570367547945215,213.95,1656.9241964788348,2.120409553433155,0.0017323262100456622,0.5008030000000004,2.8088164110306058,0.5628478934816156,0.0006593666636986303,0.463,1.0265072601453145,968.3403569299095,5.9570367547945215,213.95,1186.5708600698822,2.219002563887693,0.03854425817351599,0.5258521599999998,2.7833989820612115,0.5577644076877366,0.0006593666636986303,0.463,1.0214237743514352,966.6638233150878,5.9570367547945215,213.95,1186.5708600698822,0.9931050137765169,0.5922113522255454,0,1.5853163660020624,0.318147884475907,0.0006593666636986303,0.463,0.7818072511396061,887.6382939598265,5.9570367547945215,213.95,1107.5453307146213,MS,2025,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
124,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.8016482876167607,0.30504960260338443,0,1.1066978902201448,0.2224241893195236,0.0006593666636986303,0.463,0.6860835559832225,856.0602631567045,5.9570367547945215,213.95,1075.9672999114987,MS,2025,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
125,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24962862709344344,0.0006593666636986303,0.463,0.7132879937571417,865.0406428750903,5.957036754794521,213.95,1084.9476796298848,MS,2025,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
126,73288932.07856058,0.0,0.0,0.0,0.0,2.120298782019631,0.0,7.792144555555557,9.912443337575183,1.9835311164212595,0.0,0.463,2.44653111642126,1435.4538895289961,0.0,213.95,1649.403889528996,2.120298782019631,0.0,0.5008030000000004,2.788311949968397,0.5587048388999013,0.0,0.463,1.0217048388999017,965.5461832024523,0.0,213.95,1176.4671753359669,2.216537899936791,0.0,0.5258521599999998,2.7423900599367923,0.5495204608935805,0.0,0.463,1.0125204608935803,962.5171753359671,0.0,213.95,1176.4671753359669,0.9552328086691276,0.0,0,0.9552328086691276,0.1920890106400476,0.0,0.463,0.6550890106400479,844.6362830423518,0.0,213.95,1058.5862830423516,MS,2030,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
127,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.7837597594622743,0.0,0,0.7837597594622743,0.1577944007986769,0.0,0.463,0.6207944007986773,833.3165027299975,0.0,213.95,1047.2665027299972,MS,2030,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
128,80448527.81770664,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.91269278297353,1.9836759506556692,0.0,0.463,2.446675950655667,1435.4712007278335,0.0,213.95,1649.4212007278331,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248884,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633412,0.0,213.95,1176.8341216773833,2.2220880600497783,0.0,0.5258521599999998,2.7479402200497787,0.5507254380709193,0.0,0.463,1.0137254380709195,962.8841216773831,0.0,213.95,1176.8341216773833,1.3937714468606506,0.0,0,1.3937714468606506,0.27979673827835233,0.0,0.463,0.7427967382783527,873.5622916174655,0.0,213.95,1087.5122916174646,MS,2030,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
129,73288932.07856058,0.0,0.0,0.0,0.0,2.120298782019631,0.0,7.792144555555557,9.912443337575183,1.9835311164212595,0.0,0.463,2.44653111642126,1435.4538895289961,0.0,213.95,1649.403889528996,2.120298782019631,0.0,0.5008030000000004,2.788311949968397,0.5587048388999013,0.0,0.463,1.0217048388999017,965.5461832024523,0.0,213.95,1176.4671753359669,2.216537899936791,0.0,0.5258521599999998,2.7423900599367923,0.5495204608935805,0.0,0.463,1.0125204608935803,962.5171753359671,0.0,213.95,1176.4671753359669,0.9552328086691276,0.0,0,0.9552328086691276,0.1920890106400476,0.0,0.463,0.6550890106400479,844.6362830423518,0.0,213.95,1058.5862830423516,MS,2030,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
130,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.7837597594622743,0.0,0,0.7837597594622743,0.1577944007986769,0.0,0.463,0.6207944007986773,833.3165027299975,0.0,213.95,1047.2665027299972,MS,2030,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
131,80417844.1785329,0.0,0.0,0.0,0.0,2.120548227417968,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.4466759506556675,1435.4712007278326,0.0,213.95,1649.4212007278322,2.120548227417968,0.0,0.5008030000000004,2.791087030024888,0.5593548000659422,0.0,0.463,1.0223548000659421,965.7300852633415,0.0,213.95,1176.8341216773829,2.2220880600497765,0.0,0.5258521599999998,2.747940220049776,0.5507254380709196,0.0,0.463,1.0137254380709186,962.8841216773834,0.0,213.95,1176.8341216773829,1.2427200790897444,0.0,0,1.2427200790897444,0.24958646472417098,0.0,0.463,0.7125864647241704,863.5989433992963,0.0,213.95,1077.5489433992961,MS,2030,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
132,73288932.07856058,0.0,0.0,0.0,0.0,2.120298782019631,0.0,7.792144555555557,9.912443337575183,1.9835311164212595,0.0,0.463,2.44653111642126,1435.4538895289961,0.0,213.95,1649.403889528996,2.120298782019631,0.0,0.5008030000000004,2.788311949968397,0.5587048388999013,0.0,0.463,1.0217048388999017,965.5461832024523,0.0,213.95,1176.4671753359669,2.216537899936791,0.0,0.5258521599999998,2.7423900599367923,0.5495204608935805,0.0,0.463,1.0125204608935803,962.5171753359671,0.0,213.95,1176.4671753359669,0.9552328086691276,0.0,0,0.9552328086691276,0.1920890106400476,0.0,0.463,0.6550890106400479,844.6362830423518,0.0,213.95,1058.5862830423516,MS,2030,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
133,73288932.07856058,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.912692782973522,1.9836759506556683,0.0,0.463,2.446675950655669,1435.471200727834,0.0,213.95,1649.4212007278338,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248902,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633421,0.0,213.95,1176.8341216773829,2.222088060049777,0.0,0.5258521599999998,2.747940220049778,0.5507254380709194,0.0,0.463,1.013725438070919,962.8841216773832,0.0,213.95,1176.8341216773829,0.7837597594622743,0.0,0,0.7837597594622743,0.1577944007986769,0.0,0.463,0.6207944007986773,833.3165027299975,0.0,213.95,1047.2665027299972,MS,2030,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
134,80448527.81770664,0.0,0.0,0.0,0.0,2.1205482274179674,0.0,7.792144555555557,9.91269278297353,1.9836759506556692,0.0,0.463,2.446675950655667,1435.4712007278335,0.0,213.95,1649.4212007278331,2.1205482274179674,0.0,0.5008030000000004,2.7910870300248884,0.5593548000659416,0.0,0.463,1.0223548000659424,965.7300852633412,0.0,213.95,1176.8341216773833,2.2220880600497783,0.0,0.5258521599999998,2.7479402200497787,0.5507254380709193,0.0,0.463,1.0137254380709195,962.8841216773831,0.0,213.95,1176.8341216773833,1.3937714468606506,0.0,0,1.3937714468606506,0.27979673827835233,0.0,0.463,0.7427967382783527,873.5622916174655,0.0,213.95,1087.5122916174646,MS,2030,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,27,SM,1.0
